Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country_Region,City,State_Province,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
3569.00,US-2022-105312,06-11-2022,09-11-2022,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,4.40,3.00,0.70,-3.52
3570.00,US-2022-105312,06-11-2022,09-11-2022,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002600,Office Supplies,Envelopes,Redi-Strip #10 Envelopes 4 1/8 x 9 1/2,7.08,3.00,0.20,2.48
3571.00,US-2022-102848,07-11-2022,09-11-2022,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1.00,0.20,11.92
3572.00,US-2022-162887,07-11-2022,09-11-2022,Second Class,SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5401,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,715.20,3.00,0.00,178.80
3573.00,US-2022-163181,07-11-2022,12-11-2022,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5.00,0.60,-84.45
3574.00,US-2022-163181,07-11-2022,12-11-2022,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,3.00,0.20,5.32
3575.00,US-2022-163181,07-11-2022,12-11-2022,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10.00,0.80,-51.30
3576.00,US-2022-105571,07-11-2022,11-11-2022,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.49,5.00,0.70,-1031.54
3577.00,US-2022-105571,07-11-2022,11-11-2022,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.15,9.00,0.70,-12.92
3578.00,US-2022-134922,07-11-2022,11-11-2022,Standard Class,KB-16240,Karen Bern,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10000483,Office Supplies,Envelopes,White Envelopes White Envelopes with Clear Poly Window,24.40,2.00,0.20,7.93
3579.00,US-2022-148432,07-11-2022,10-11-2022,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,26.18,7.00,0.00,0.52
3580.00,US-2022-148432,07-11-2022,10-11-2022,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,7.30,2.00,0.00,3.43
3581.00,US-2022-126669,07-11-2022,13-11-2022,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,2.00,0.20,26.82
3582.00,US-2022-163181,07-11-2022,12-11-2022,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.65,2.00,0.20,-28.87
3583.00,US-2022-163181,07-11-2022,12-11-2022,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,Gould Plastics 9-Pocket Panel Bin 18-3/8w x 5-1/4d x 20-1/2h Black,84.78,2.00,0.20,-16.96
3584.00,US-2022-163181,07-11-2022,12-11-2022,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3.00,0.40,33.59
3585.00,US-2022-117086,08-11-2022,12-11-2022,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5401,East,FUR-BO-10004834,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase Royale Cherry Finish,4404.90,5.00,0.00,1013.13
3586.00,US-2022-114811,08-11-2022,08-11-2022,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.76,2.00,0.10,115.55
3587.00,US-2022-108259,08-11-2022,15-11-2022,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.71,1.00,0.20,1.41
3588.00,US-2022-109386,08-11-2022,13-11-2022,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3.00,0.00,41.04
3589.00,US-2022-114811,08-11-2022,08-11-2022,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3.00,0.00,4.73
3590.00,US-2022-123568,08-11-2022,14-11-2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3.00,0.00,22.01
3591.00,US-2022-109386,08-11-2022,13-11-2022,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner Large Room,44.43,3.00,0.00,18.66
3592.00,US-2022-109386,08-11-2022,13-11-2022,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.90,5.00,0.00,6.98
3593.00,US-2022-109386,08-11-2022,13-11-2022,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000380,Office Supplies,Art,Hunt PowerHouse Electric Pencil Sharpener Blue,265.86,7.00,0.00,79.76
3594.00,US-2022-105634,08-11-2022,14-11-2022,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65,5.00,0.00,3.38
3595.00,US-2022-108259,08-11-2022,15-11-2022,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.88,7.00,0.70,-29.24
3596.00,US-2022-123568,08-11-2022,14-11-2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5.00,0.20,28.65
3597.00,US-2022-164441,08-11-2022,13-11-2022,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,52.27,11.00,0.20,17.64
3598.00,US-2022-111990,08-11-2022,13-11-2022,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.48,6.00,0.80,-17.29
3599.00,US-2022-108259,08-11-2022,15-11-2022,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.50,11.00,0.20,11.81
3600.00,US-2022-117611,08-11-2022,10-11-2022,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5.00,1.00,0.00,2.40
3601.00,US-2022-123568,08-11-2022,14-11-2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5.04,3.00,0.00,0.20
3602.00,US-2022-108259,08-11-2022,15-11-2022,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-LA-10002945,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters 1 1/8 x 3 1/2 White,5.04,1.00,0.20,1.64
3603.00,US-2022-123568,08-11-2022,14-11-2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,92.94,3.00,0.00,41.82
3604.00,US-2022-164441,08-11-2022,13-11-2022,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3.00,0.00,8.07
3605.00,US-2022-114811,08-11-2022,08-11-2022,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5.00,0.00,16.79
3606.00,US-2022-154886,08-11-2022,12-11-2022,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.90,2.00,0.00,43.16
3607.00,US-2022-117611,08-11-2022,10-11-2022,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3.00,0.00,66.95
3608.00,US-2022-114811,08-11-2022,08-11-2022,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.80,4.00,0.00,2229.02
3609.00,US-2022-109386,08-11-2022,13-11-2022,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.20,5.00,0.00,58.81
3610.00,US-2022-151407,08-11-2022,12-11-2022,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,4.00,0.00,76.55
3611.00,US-2022-114811,08-11-2022,08-11-2022,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2.00,0.00,142.99
3612.00,US-2022-127509,09-11-2022,13-11-2022,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7.00,0.00,215.12
3613.00,US-2022-113222,09-11-2022,09-11-2022,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,3.00,0.00,5.16
3614.00,US-2022-127509,09-11-2022,13-11-2022,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,17.22,3.00,0.00,7.92
3615.00,US-2022-127509,09-11-2022,13-11-2022,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3.00,0.00,12.32
3616.00,US-2022-146486,09-11-2022,14-11-2022,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6.00,0.00,5.75
3617.00,US-2022-126466,09-11-2022,13-11-2022,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips Mini 1/4"" Capacity Black",2.48,2.00,0.00,1.17
3618.00,US-2022-127509,09-11-2022,13-11-2022,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3.00,0.00,8.50
3619.00,US-2022-158554,09-11-2022,09-11-2022,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004000,Office Supplies,Paper,While You Were Out Pads 50 per Pad 4 x 5 1/4 Green Cycle,11.35,3.00,0.20,4.12
3620.00,US-2022-169796,09-11-2022,14-11-2022,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3.00,0.00,3.05
3621.00,US-2022-146486,09-11-2022,14-11-2022,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5.00,0.00,4.89
3622.00,US-2022-146486,09-11-2022,14-11-2022,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2.00,0.00,6.01
3623.00,US-2022-146486,09-11-2022,14-11-2022,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5.00,0.00,54.00
3624.00,US-2022-169796,09-11-2022,14-11-2022,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.90,2.00,0.00,1114.51
3625.00,US-2022-121783,10-11-2022,14-11-2022,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3.00,0.00,12.86
3626.00,US-2022-121783,10-11-2022,14-11-2022,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2.00,0.00,178.91
3627.00,US-2022-121783,10-11-2022,14-11-2022,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,3.00,0.00,34.39
3628.00,US-2022-121783,10-11-2022,14-11-2022,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3.00,0.00,143.19
3629.00,US-2022-147690,10-11-2022,14-11-2022,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,577.58,6.00,0.20,43.32
3630.00,US-2022-158659,10-11-2022,14-11-2022,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.30,5.00,0.00,207.15
3631.00,US-2022-155040,10-11-2022,15-11-2022,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.90,2.00,0.00,35.16
3632.00,US-2022-121783,10-11-2022,14-11-2022,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1.00,0.00,275.00
3633.00,US-2022-111948,11-11-2022,11-11-2022,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner Very Large Room HEPA Filter,123.86,2.00,0.10,46.79
3634.00,US-2022-111948,11-11-2022,11-11-2022,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-ST-10003282,Office Supplies,Storage,Advantus 10-Drawer Portable Organizer Chrome Metal Frame Smoke Drawers,418.32,7.00,0.00,117.13
3635.00,US-2022-113628,12-11-2022,19-11-2022,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal,523.92,5.00,0.20,-72.04
3636.00,US-2022-113628,12-11-2022,19-11-2022,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,Global Push Button Manager's Chair Indigo,146.14,3.00,0.20,16.44
3637.00,US-2022-113628,12-11-2022,19-11-2022,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,11.76,5.00,0.20,1.32
3638.00,US-2022-113628,12-11-2022,19-11-2022,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder 3/8""",4.66,3.00,0.70,-3.73
3639.00,US-2022-113628,12-11-2022,19-11-2022,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.24,2.00,0.70,-4.02
3640.00,US-2022-153283,12-11-2022,18-11-2022,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2.00,0.00,7.31
3641.00,US-2022-162964,12-11-2022,18-11-2022,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-EN-10003055,Office Supplies,Envelopes,Blue String-Tie & Button Interoffice Envelopes 10 x 13,223.89,7.00,0.20,69.97
3642.00,US-2022-153220,12-11-2022,14-11-2022,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.70,5.00,0.00,7.07
3643.00,US-2022-162964,12-11-2022,18-11-2022,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.55,3.00,0.20,5.64
3644.00,US-2022-162964,12-11-2022,18-11-2022,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.78,1.00,0.20,-14.58
3645.00,US-2022-113628,12-11-2022,19-11-2022,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,100.79,1.00,0.20,10.08
3646.00,US-2022-130183,13-11-2022,17-11-2022,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,FUR-BO-10001811,Furniture,Bookcases,Atlantic Metals Mobile 5-Shelf Bookcases Custom Colors,614.00,3.00,0.32,-18.06
3647.00,US-2022-104948,13-11-2022,17-11-2022,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.33,4.00,0.15,-40.20
3648.00,US-2022-115798,13-11-2022,19-11-2022,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3.00,0.00,56.99
3649.00,US-2022-144519,13-11-2022,17-11-2022,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,FUR-FU-10000794,Furniture,Furnishings,Eldon Stackable Tray Side-Load Legal Smoke,63.98,7.00,0.00,21.75
3650.00,US-2022-153073,13-11-2022,13-11-2022,Same Day,HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001025,Furniture,Furnishings,Eldon Imàge Series Desk Accessories Clear,17.50,9.00,0.60,-7.44
3651.00,US-2022-156867,13-11-2022,17-11-2022,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,Deflect-o DuraMat Lighweight Studded Beveled Mat for Low Pile Carpeting,102.36,3.00,0.20,-3.84
3652.00,US-2022-104948,13-11-2022,17-11-2022,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10001267,Office Supplies,Binders,Universal Recycled Hanging Pressboard Report Binders Letter Size,9.87,2.00,0.20,3.46
3653.00,US-2022-156867,13-11-2022,17-11-2022,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder 3"" Capacity Black 1040 sheets",36.88,3.00,0.70,-25.82
3654.00,US-2022-136147,13-11-2022,18-11-2022,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.10,6.00,0.70,-100.92
3655.00,US-2022-149909,13-11-2022,17-11-2022,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter 8 1/2"" x 7""",63.77,7.00,0.00,28.70
3656.00,US-2022-115798,13-11-2022,19-11-2022,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001560,Office Supplies,Paper,Adams Telephone Message Books 5 1/4” x 11”,42.28,7.00,0.00,19.87
3657.00,US-2022-111199,13-11-2022,17-11-2022,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,115.30,3.00,0.20,40.35
3658.00,US-2022-149909,13-11-2022,17-11-2022,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,96.08,2.00,0.00,46.12
3659.00,US-2022-104948,13-11-2022,17-11-2022,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,29.96,7.00,0.00,13.48
3660.00,US-2022-114503,13-11-2022,17-11-2022,Standard Class,AA-10375,Allen Armold,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,84.96,6.00,0.20,6.37
3661.00,US-2022-156867,13-11-2022,17-11-2022,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.90,6.00,0.20,-26.88
3662.00,US-2022-136147,13-11-2022,18-11-2022,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,5.00,0.20,-1.40
3663.00,US-2022-149909,13-11-2022,17-11-2022,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97,3.00,0.00,13.25
3664.00,US-2022-115798,13-11-2022,19-11-2022,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2.00,0.00,43.19
3665.00,US-2022-115798,13-11-2022,19-11-2022,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,377.97,3.00,0.00,94.49
3666.00,US-2022-144519,13-11-2022,17-11-2022,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5.00,0.20,42.49
3667.00,US-2022-123141,14-11-2022,19-11-2022,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35,3.00,0.20,20.16
3668.00,US-2022-123141,14-11-2022,19-11-2022,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4.00,0.20,99.43
3669.00,US-2022-111927,14-11-2022,19-11-2022,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3.00,0.00,26.65
3670.00,US-2022-154746,14-11-2022,17-11-2022,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11,3.00,0.00,322.18
3671.00,US-2022-111927,14-11-2022,19-11-2022,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder EZD Ring (Locking) Navy 1 1/2""",19.96,2.00,0.00,9.38
3672.00,US-2022-154746,14-11-2022,17-11-2022,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,33.96,2.00,0.00,16.98
3673.00,US-2022-138674,14-11-2022,17-11-2022,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5.00,0.20,2.29
3674.00,US-2022-137897,14-11-2022,19-11-2022,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers 2 3/4"" x 5""",37.00,5.00,0.00,16.65
3675.00,US-2022-138674,14-11-2022,17-11-2022,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.18,3.00,0.20,4.56
3676.00,US-2022-151043,14-11-2022,20-11-2022,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.98,2.00,0.20,-1.20
